QUOTE_ID,CUSTOMER_NAME,INDUSTRY,CREATION_DATE,COUNTRY,PRODUCT_NAME,MODEL,SUPPLY_VOLTAGE_A,COM_QUANTITY,STATUS,LISTPRICE,MANUFACTURING_COST,QUOTED_PRICE,UtilityAdj,Discount,LIST_VALUE,GP_PCT_VALUE,GP_PCT_PRICE,PRODUCT_BRAND,TMC,Win,SEGMENT_ID,OPT_PRICE,WIN_ACT,WIN_OPT,Discount_mean,Discount_std,key1,key2,low,min_level,max_min_level,low_bound,up,min_level_up
571,US Auto Supplier 30,E,2016-03-16,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4036.85,1560.513,1771.3929999999998,1873.2883177682202,0.5611942479903886,2.154953918043637,0.1125721000872071,0.11904755184196839,MODEL:ZR250VSDA8,1560.513,0,2,2489.3849665730318,0.19057592547314786,0.09137370105365551,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,1560.513,0.9314850071497128,0.9314850071497128
572,US Auto Supplier 669,E,2015-12-23,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,2,N,4068.75,1607.97,2408.7,2038.9203162943113,0.40800000000000003,1.9955414478359093,0.39272255693410685,0.33243243243243237,MODEL:ZR250VSDA8,1607.97,0,1,2633.811388672792,0.12977572715862468,0.10451858684689308,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,1607.97,0.9314850071497128,0.9314850071497128
573,US Auto Supplier 207,E,2015-05-08,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4029.975,2170.27,3342.2909999999997,2957.57903945648,0.17064224964174723,1.3625924941436547,0.39627715248326356,0.3506639607383079,MODEL:ZR250VSDA8,2170.27,0,0,3776.8926028119977,0.2218077496665707,0.17060955724362514,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,2170.27,0.9314850071497128,0.9314850071497128
574,US Auto Supplier 561,E,2015-07-08,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4032.45,2091.406,3229.377,2734.218874484277,0.19915262433508163,1.4748087790742768,0.4161960151104004,0.3523809700756524,MODEL:ZR250VSDA8,2091.406,0,0,3553.2244359818123,0.1953494770516229,0.15729342230798407,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,2091.406,0.9314850071497128,0.9314850071497128
575,US Auto Supplier 219,E,2016-09-03,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,Y,4035.75,1555.315,1775.73,1880.1105363182662,0.56,2.146549323585529,0.117235128330076,0.1241264156149865,MODEL:ZR250VSDA8,1555.315,1,2,2488.246067943486,0.19032253469564567,0.09203237609468361,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,1555.315,0.9314850071497128,0.9314850071497128
576,US Auto Supplier 154,E,2015-11-08,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4025.822,2512.387,2992.57,3006.7822171153052,0.2566561561837557,1.3389137321233586,0.1596999600658426,0.16045840197555947,MODEL:ZR250VSDA8,2512.387,0,0,4025.821881318233,0.330584931608452,0.18720644060236213,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,2512.387,0.9314850071497128,0.9314850071497128
577,US Auto Supplier 211,B,2015-12-21,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,2,N,4057.2,2145.634,2808.83,2923.161658935072,0.3076924972887706,1.387949239002425,0.22687626528380467,0.23611112100055892,MODEL:ZR250VSDA8,2145.634,0,0,3727.711399264691,0.28793445252507177,0.16754331156518856,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,2145.634,0.9314850071497128,0.9314850071497128
578,US Auto Supplier 52,B,2015-05-14,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4028.325,2436.549,3132.7070000000003,3112.068115851929,0.2223301248037335,1.2944205750127822,0.22369626052012906,0.2222225059668843,MODEL:ZR250VSDA8,2436.549,0,0,4028.324875174825,0.3097062732550374,0.191506330648178,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,2436.549,0.9314850071497128,0.9314850071497128
579,US Auto Supplier 379,B,2015-11-13,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4035.2,1406.015,2348.612,1827.5948813230168,0.4179688739095955,2.207929142961307,0.5157581746550106,0.4013421544299356,MODEL:ZR250VSDA8,1406.015,0,2,2308.1934161199606,0.08347533227133146,0.08730842635579078,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,1406.015,0.9314850071497128,0.9314850071497128
580,US Auto Supplier 632,E,2015-04-29,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4023.32,2604.72,3164.5679999999998,3544.530693194305,0.21344362367398073,1.1350783356806577,0.15794700299109812,0.17691135093320795,MODEL:ZR250VSDA8,2604.72,0,0,4023.3198887550807,0.3797764054764883,0.26342594867912716,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,2604.72,0.9314850071497128,0.9314850071497128
581,US Auto Supplier 669,E,2015-12-05,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,Y,4026.125,2470.769,2691.1459999999997,2905.4933092623783,0.33157912384737187,1.385694121946582,0.07584839355763218,0.08188964849918956,MODEL:ZR250VSDA8,2470.769,1,0,4026.124927549054,0.36172423965514894,0.16970840357173234,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,2470.769,0.9314850071497128,0.9314850071497128
582,US Auto Supplier 201,B,2015-04-12,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4031.075,2108.2870000000003,2393.673,2784.7640863972288,0.4061948735759072,1.4475463180851267,0.10248121246393115,0.11922514061026696,MODEL:ZR250VSDA8,2108.2870000000003,0,0,3602.758326381276,0.33379431826188316,0.16046779219602036,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,2108.2870000000003,0.9314850071497128,0.9314850071497128
583,US Auto Supplier 451,B,2015-10-28,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,2,N,4062.7,2084.806,3118.3,2924.440471522806,0.23245624830777556,1.3892230119098585,0.3533988843554207,0.3314286630535869,MODEL:ZR250VSDA8,2084.806,0,0,3667.2843546857985,0.23369222105015086,0.1673901549143267,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,2084.806,0.9314850071497128,0.9314850071497128
584,US Auto Supplier 451,B,2015-10-11,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,2,N,4062.7,2084.806,2940.111,2924.440471522806,0.2763159967509292,1.3892230119098585,0.2924679125216141,0.29090908472503246,MODEL:ZR250VSDA8,2084.806,0,0,3667.2843546857985,0.2587759993901458,0.1673901549143267,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,2084.806,0.9314850071497128,0.9314850071497128
585,US Auto Supplier 435,B,2015-07-09,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4030.25,2026.116,3158.25,2879.8828392318687,0.21636374914707523,1.399449291859026,0.39311807569990115,0.3584687722631204,MODEL:ZR250VSDA8,2026.116,0,0,3582.190917686297,0.21647451811181231,0.16616358585171492,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,2026.116,0.9314850071497128,0.9314850071497128
586,US Auto Supplier 211,B,2015-12-21,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,2,Y,4057.2,2145.634,2711.301,2923.161658935072,0.33173099674652473,1.387949239002425,0.19351204825465462,0.2086330510703164,MODEL:ZR250VSDA8,2145.634,1,0,3727.711399264691,0.30335254980519366,0.16754331156518856,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,2145.634,0.9314850071497128,0.9314850071497128
587,US Auto Supplier 103,E,2015-12-23,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4024.172,2646.156,2659.8909999999996,2969.5539835594486,0.33902154281675845,1.355143574516344,0.004625273719905993,0.005163745431673581,MODEL:ZR250VSDA8,2646.156,0,0,4024.1718919376294,0.40657117137087945,0.19815484042246778,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,2646.156,0.9314850071497128,0.9314850071497128
588,US Auto Supplier 35,E,2015-11-08,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,2,N,4056.375,2176.591,3482.546,3025.870584474254,0.14146349881359588,1.3405646033948926,0.43159644920072154,0.37500007178656075,MODEL:ZR250VSDA8,2176.591,0,0,3825.6602440102474,0.21236360493728512,0.17329988762821863,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,2176.591,0.9314850071497128,0.9314850071497128
589,US Auto Supplier 231,B,2015-12-22,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,2,N,4076.725,1548.8629999999998,2089.504,2121.862489101203,0.48745524900502246,1.921295569783532,0.2547954934765869,0.2587413089422179,MODEL:ZR250VSDA8,1548.8629999999998,0,1,2624.3606506499473,0.1794766736554737,0.11111759641603983,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,1548.8629999999998,0.9314850071497128,0.9314850071497128
590,US Auto Supplier 219,E,2016-09-02,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4035.75,1549.1070000000002,1775.73,1880.1105363182662,0.56,2.146549323585529,0.12053706184945125,0.127622442601071,MODEL:ZR250VSDA8,1549.1070000000002,0,2,2482.0380652055205,0.1891957327946867,0.09203237636478023,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,1549.1070000000002,0.9314850071497128,0.9314850071497128
591,US Auto Supplier 414,E,2015-06-22,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4034.65,1988.506,3131.656,2937.824989874038,0.22380974805745235,1.3733459324181831,0.3891143971952576,0.3650305142071798,MODEL:ZR250VSDA8,1988.506,0,0,3581.891855379782,0.22263021113802617,0.1693051796015303,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,1988.506,0.9314850071497128,0.9314850071497128
592,US Auto Supplier 231,B,2015-12-17,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4038.225,1542.66,2329.968,2149.4660582831225,0.42302174841669304,1.87871075443988,0.3662807314244631,0.33790506994087466,MODEL:ZR250VSDA8,1542.66,0,1,2636.9794050007913,0.1514556108604545,0.11504124365358187,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,1542.66,0.9314850071497128,0.9314850071497128
593,US Auto Supplier 250,B,2015-12-06,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,2,N,4050.6,2192.607,2861.836,2988.474242604329,0.2934784970127883,1.3554073654889771,0.22393667994835886,0.23384603450372413,MODEL:ZR250VSDA8,2192.607,0,0,3817.726725758203,0.29625353464159476,0.1714843917030907,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,2192.607,0.9314850071497128,0.9314850071497128
594,US Auto Supplier 592,E,2015-07-12,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,3,N,4086.075,2219.2729999999997,3420.292,3392.292435734106,0.1629394957263388,1.2045173219612937,0.3540434743622257,0.3511451653835404,MODEL:ZR250VSDA8,2219.2729999999997,0,0,4086.074912537316,0.26939908723254935,0.19258681757080934,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,2219.2729999999997,0.9314850071497128,0.9314850071497128
595,US Auto Supplier 603,B,2016-08-01,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4030.8,1565.533,2544.442,1801.9729778535734,0.36875012404485463,2.2368814901993157,0.5432428854543818,0.3847244307396278,MODEL:ZR250VSDA8,1565.533,0,2,2452.9638399243454,0.07677223210425176,0.08514914766121587,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,1565.533,0.9314850071497128,0.9314850071497128
596,US Auto Supplier 561,E,2015-08-08,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4032.45,2091.406,3229.377,2734.218874484277,0.19915262433508163,1.4748087790742768,0.4161960151104004,0.3523809700756524,MODEL:ZR250VSDA8,2091.406,0,0,3553.2244359818123,0.1953494770516229,0.15729342230798407,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,2091.406,0.9314850071497128,0.9314850071497128
597,US Auto Supplier 325,B,2015-04-14,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4030.25,2289.9139999999998,3630.888,3384.280015359772,0.09909112337944304,1.1908736811695404,0.3962361252360631,0.3693239780461419,MODEL:ZR250VSDA8,2289.9139999999998,0,0,4030.249926636526,0.25403844376058127,0.20765719028222782,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,2289.9139999999998,0.9314850071497128,0.9314850071497128
598,US Auto Supplier 231,B,2015-12-22,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,2,N,4076.725,1548.8629999999998,2060.28,2121.862489101203,0.4946237482292771,1.921295569783532,0.24102268767502968,0.24822694002756923,MODEL:ZR250VSDA8,1548.8629999999998,0,1,2624.3606506499473,0.184022647743368,0.11111759641603983,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,1548.8629999999998,0.9314850071497128,0.9314850071497128
599,US Auto Supplier 501,B,2015-12-22,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4038.225,1542.66,2068.5,2149.4660582831225,0.48776999795702314,1.87871075443988,0.24463749868188778,0.2542131979695431,MODEL:ZR250VSDA8,1542.66,0,1,2636.9794050007913,0.18950381282950357,0.11504124365358187,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,1542.66,0.9314850071497128,0.9314850071497128
600,US Auto Supplier 77,B,2016-03-23,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4031.35,1531.205,1612.54,1827.6119381484002,0.6,2.205801962578698,0.044503430023773306,0.050439058876058915,MODEL:ZR250VSDA8,1531.205,0,2,2433.5503960784126,0.2062197431656155,0.08746880548169579,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,1531.205,0.9314850071497128,0.9314850071497128
601,US Auto Supplier 208,B,2015-01-06,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4029.975,2111.115,3327.502,2930.259642335647,0.17431199945409093,1.3752962166819434,0.41511236152112585,0.365555602971839,MODEL:ZR250VSDA8,2111.115,0,0,3699.946387085969,0.212465444740379,0.1690692465813793,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,2111.115,0.9314850071497128,0.9314850071497128
602,US Auto Supplier 576,E,2015-07-17,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4033.275,2089.969,2839.958,2820.2692345235205,0.2958679980908815,1.430102825158611,0.2659281570777796,0.26408453927839776,MODEL:ZR250VSDA8,2089.969,0,0,3607.2024256715367,0.2619648279869938,0.16251949343751323,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,2089.969,0.9314850071497128,0.9314850071497128
603,US Auto Supplier 502,E,2015-11-06,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4032.45,2156.335,2221.264,2412.590720603621,0.4491527483291795,1.671419012583741,0.02691256309887286,0.029230654258116138,MODEL:ZR250VSDA8,2156.335,0,1,3413.817750623526,0.31967739098158765,0.13559323501288098,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,2156.335,0.9314850071497128,0.9314850071497128
604,US Auto Supplier 379,B,2015-11-14,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4035.2,1406.015,2348.612,1827.5948813230168,0.4179688739095955,2.207929142961307,0.5157581746550106,0.4013421544299356,MODEL:ZR250VSDA8,1406.015,0,2,2308.1934161199606,0.08347533227133146,0.08730842635579078,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,1406.015,0.9314850071497128,0.9314850071497128
605,US Auto Supplier 219,E,2016-01-02,USA,Compressor 25,MODEL:ZR250VSDA8,MOVOL:440V-3PH,1,N,4037.675,1564.967,1647.489,1877.1813508568732,0.5919708743274286,2.1509243090215713,0.043960590148805434,0.050089560537278206,MODEL:ZR250VSDA8,1564.967,0,2,2496.0924761987408,0.21588465384165348,0.091689033423021,0.40494862445549584,0.16821681580260434,0,1,0.2586177439392955,0.2586177439392955,0.2586177439392955,1564.967,0.9314850071497128,0.9314850071497128
