SourceLedger,CompanyCode,FiscalYear,AccountingDocument,LedgerGLLineItem,LedgerFiscalYear,GLRecordType,JrnlEntrAltvFYConsecutiveID,ChartOfAccounts,ControllingArea,FinancialTransactionType,GLBusinessTransactionType,BusinessTransactionCategory,BusinessTransactionType,FinancialClosingStep,ControllingBusTransacType,ReferenceDocumentType,LogicalSystem,ReferenceDocumentContext,ReferenceDocument,ReferenceDocumentItem,ReferenceDocumentItemGroup,TransactionSubitem,IsReversal,IsReversed,ReversalReferenceDocumentCntxt,ReversalReferenceDocument,ReversalTransactionSubitem,IsSettlement,IsSettled,PredecessorReferenceDocType,PredecessorReferenceDocCntxt,PredecessorReferenceDocument,PredecessorReferenceDocItem,PrdcssrJournalEntryCompanyCode,PrdcssrJournalEntryFiscalYear,PredecessorJournalEntry,PredecessorJournalEntryItem,SourceReferenceDocumentType,SourceLogicalSystem,SourceReferenceDocumentCntxt,SourceReferenceDocument,SourceReferenceDocumentItem,SourceReferenceDocSubitem,IsCommitment,JrnlEntryItemObsoleteReason,JrnlPeriodEndClosingRunLogUUID,OrganizationalChange,GLAccount,CostCenter,ProfitCenter,FunctionalArea,BusinessArea,Segment,PartnerCostCenter,PartnerProfitCenter,PartnerFunctionalArea,PartnerBusinessArea,PartnerCompany,PartnerSegment,BalanceTransactionCurrency,AmountInBalanceTransacCrcy,TransactionCurrency,AmountInTransactionCurrency,CompanyCodeCurrency,AmountInCompanyCodeCurrency,GlobalCurrency,AmountInGlobalCurrency,FunctionalCurrency,AmountInFunctionalCurrency,FreeDefinedCurrency1,AmountInFreeDefinedCurrency1,FreeDefinedCurrency2,AmountInFreeDefinedCurrency2,FreeDefinedCurrency3,AmountInFreeDefinedCurrency3,FreeDefinedCurrency4,AmountInFreeDefinedCurrency4,FreeDefinedCurrency5,AmountInFreeDefinedCurrency5,FreeDefinedCurrency6,AmountInFreeDefinedCurrency6,FreeDefinedCurrency7,AmountInFreeDefinedCurrency7,FreeDefinedCurrency8,AmountInFreeDefinedCurrency8,FixedAmountInGlobalCrcy,GrpValnFixedAmtInGlobCrcy,PrftCtrValnFxdAmtInGlobCrcy,FixedAmountInCoCodeCrcy,TotalPriceVarcInGlobalCrcy,GrpValnTotPrcVarcInGlobCrcy,PrftCtrValnTotPrcVarcInGlbCrcy,FixedPriceVarcInGlobalCrcy,GrpValnFixedPrcVarcInGlobCrcy,PrftCtrValnFxdPrcVarcInGlbCrcy,ControllingObjectCurrency,AmountInObjectCurrency,GrantCurrency,AmountInGrantCurrency,BaseUnit,Quantity,FixedQuantity,CostSourceUnit,ValuationQuantity,ValuationFixedQuantity,ReferenceQuantityUnit,ReferenceQuantity,AdditionalQuantity1Unit,AdditionalQuantity1,AdditionalQuantity2Unit,AdditionalQuantity2,AdditionalQuantity3Unit,AdditionalQuantity3,DebitCreditCode,FiscalPeriod,FiscalYearVariant,FiscalYearPeriod,PostingDate,DocumentDate,AccountingDocumentType,AccountingDocumentItem,AssignmentReference,AccountingDocumentCategory,PostingKey,TransactionTypeDetermination,SubLedgerAcctLineItemType,AccountingDocCreatedByUser,LastChangeDateTime,CreationDateTime,CreationDate,EliminationProfitCenter,OriginObjectType,GLAccountType,AlternativeGLAccount,CountryChartOfAccounts,ItemIsSplit,ConsolidationUnit,PartnerConsolidationUnit,Company,ConsolidationChartOfAccounts,CnsldtnFinancialStatementItem,CnsldtnSubitemCategory,CnsldtnSubitem,InvoiceReference,InvoiceReferenceFiscalYear,FollowOnDocumentType,InvoiceItemReference,ReferencePurchaseOrderCategory,PurchasingDocument,PurchasingDocumentItem,AccountAssignmentNumber,DocumentItemText,SalesDocument,SalesDocumentItem,Product,Plant,Supplier,Customer,ServicesRenderedDate,PerformancePeriodStartDate,PerformancePeriodEndDate,ConditionContract,ExchangeRateDate,FinancialAccountType,SpecialGLCode,TaxCode,TaxCountry,HouseBank,HouseBankAccount,IsOpenItemManaged,ClearingDate,ClearingAccountingDocument,ClearingDocFiscalYear,ValueDate,AssetDepreciationArea,MasterFixedAsset,FixedAsset,AssetValueDate,AssetTransactionType,AssetAcctTransClassfctn,DepreciationFiscalPeriod,GroupMasterFixedAsset,GroupFixedAsset,AssetClass,PartnerMasterFixedAsset,PartnerFixedAsset,CostEstimate,InventorySpecialStockValnType,InventorySpecialStockType,InventorySpclStkSalesDocument,InventorySpclStkSalesDocItm,InvtrySpclStockWBSElmntIntID,InventorySpclStockWBSElement,InventorySpecialStockSupplier,InventoryValuationType,ValuationArea,SenderCompanyCode,SenderGLAccount,SenderAccountAssignment,SenderAccountAssignmentType,ControllingObject,CostOriginGroup,OriginSenderObject,ControllingDebitCreditCode,OriginCtrlgDebitCreditCode,ControllingObjectDebitType,QuantityIsIncomplete,OffsettingAccount,OffsettingAccountType,OffsettingChartOfAccounts,LineItemIsCompleted,PersonnelNumber,ControllingObjectClass,PartnerCompanyCode,PartnerControllingObjectClass,OriginProfitCenter,OriginOrder,OriginCostCtrActivityType,OriginCostCenter,OriginProduct,VarianceOriginGLAccount,AccountAssignment,AccountAssignmentType,CostCtrActivityType,OrderID,OrderCategory,WBSElementInternalID,WBSElement,PartnerWBSElementInternalID,PartnerWBSElement,ProjectInternalID,Project,PartnerProjectInternalID,PartnerProject,OperatingConcern,ProjectNetwork,RelatedNetworkActivity,BusinessProcess,CostObject,BillableControl,CostAnalysisResource,CustomerServiceNotification,ServiceDocumentType,ServiceDocument,ServiceDocumentItem,PartnerServiceDocumentType,PartnerServiceDocument,PartnerServiceDocumentItem,ServiceContractType,ServiceContract,ServiceContractItem,BusinessSolutionOrder,BusinessSolutionOrderItem,ProviderContract,ProviderContractItem,RevenueAccountingContract,PerformanceObligation,TimeSheetOvertimeCategory,PartnerAccountAssignment,PartnerAccountAssignmentType,WorkPackage,WorkItem,PartnerCostCtrActivityType,PartnerOrder,PartnerOrderCategory,PartnerSalesDocument,PartnerSalesDocumentItem,PartnerProjectNetwork,PartnerProjectNetworkActivity,PartnerBusinessProcess,PartnerCostObject,ControllingDocumentItem,BillingDocumentType,SalesOrganization,DistributionChannel,OrganizationDivision,SoldProduct,SoldProductGroup,CustomerGroup,CustomerSupplierCountry,CustomerSupplierIndustry,SalesDistrict,BillToParty,ShipToParty,CustomerSupplierCorporateGroup,CashLedgerCompanyCode,CashLedgerAccount,FinancialManagementArea,FundsCenter,FundedProgram,Fund,GrantID,BudgetPeriod,PartnerFund,PartnerGrant,PartnerBudgetPeriod,PubSecBudgetAccount,PubSecBudgetAccountCoCode,PubSecBudgetCnsmpnDate,PubSecBudgetCnsmpnFsclPeriod,PubSecBudgetCnsmpnFsclYear,PubSecBudgetIsRelevant,PubSecBudgetCnsmpnType,PubSecBudgetCnsmpnAmtType,SponsoredProgram,SponsoredClass,GteeMBudgetValidityNumber,JointVenture,JointVentureEquityGroup,JointVentureCostRecoveryCode,JointVenturePartner,JointVentureBillingType,JointVentureEquityType,JointVentureProductionDate,JointVentureBillingDate,JointVentureOperationalDate,CutbackRun,JointVentureAccountingActivity,PartnerVenture,PartnerEquityGroup,SenderCostRecoveryCode,CutbackAccount,CutbackCostObject,REBusinessEntity,RealEstateBuilding,RealEstateProperty,RERentalObject,RealEstateContract,REServiceChargeKey,RESettlementUnitID,SettlementReferenceDate,REPartnerBusinessEntity,RealEstatePartnerBuilding,RealEstatePartnerProperty,REPartnerRentalObject,RealEstatePartnerContract,REPartnerServiceChargeKey,REPartnerSettlementUnitID,PartnerSettlementReferenceDate,AccrualObjectType,AccrualObject,AccrualSubobject,AccrualItemType,AccrualValueDate,FinancialValuationObjectType,FinancialValuationObject,FinancialValuationSubobject,NetDueDate,CreditRiskClass,WorkCenterInternalID,OrderOperation,OrderItem,PartnerOrderItem,OrderSuboperation,Equipment,FunctionalLocation,Assembly,MaintenanceActivityType,MaintenanceOrderPlanningCode,MaintPriorityType,MaintPriority,SuperiorOrder,ProductGroup,MaintenanceOrderIsPlanned,JrnlEntryItemMigrationSource,OPERATION,LAST_UPDATE_DATE
0L,5050,2022,1000000007,000004,2022,0,,YCOA,AP01,,APAD,APAD,APAD,000,,ACAL,,2022,0000000015,000000,000000,000000,,X,2022,0000000016,000000,,,,,,000000,,0000,,,,,,,000000,000000,,,b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0029500100,,0000090003,,,,,0000090001,,,,,AUD,-1339.28,AUD,-1339.28,AUD,-1339.28,USD,-750.00,AUD,-1339.28,USD,-750.00,AUD,-1339.29,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0.000,0.000,,0.000,0.000,,0.000,,0.000,,0.000,,0.000,H,008,Z1,2022008,2022-08-27,2022-08-27,AB,000,001,U,50,000,00000,WFW5787,2022-08-06T07:57:27.0000000,2022-08-06T07:57:27.0000000,2022-08-06,,35,X,,,,,,,,,,,,0000,,000,000,,00000,00,,,000000,,,,,,,,,2022-08-27,S,,,,,,,,,0000,,00,,,,,,000,,,,,,000000000000,,,,000000,00000000,,,,,,,,,,,,,,0,0,,,YCOA,,00000000,,,,,,,,,,,,,,00,00000000,,00000000,,00000000,,00000000,,,,,,,,,,,,000000,,,000000,,,000000,,000000,,000000,,,,,,,,,,00,,000000,,,,,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,,,,,,,,,00000000,,0000,0000,,,,,,,,,,,,,,2022-08-18 14:16:49+00:00
0L,5050,2022,1000000007,000005,2022,0,,YCOA,AP01,,APAD,APAD,APAD,020,,ACAL,,2022,0000000015,000001,000000,000001,,X,2022,0000000016,000000,,,,,,000000,,0000,,,,,,,000000,000000,,,b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0012701000,,0000090002,,,1000_C,,0000090001,,,,1000_C,AUD,446.43,AUD,446.43,AUD,446.43,USD,250.00,AUD,446.43,USD,250.00,AUD,446.43,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0.000,0.000,,0.000,0.000,,0.000,,0.000,,0.000,,0.000,S,008,Z1,2022008,2022-08-27,2022-08-27,AB,000,,U,40,,00000,WFW5787,2022-08-06T07:57:27.0000000,2022-08-06T07:57:27.0000000,2022-08-06,,35,X,,,X,,,,,,,,,0000,,000,000,,00000,00,FPCADS01   20220601 0010       90001=>90002/3,,000000,,,,,,,,,2022-08-27,S,,,,,,,,,0000,2022-08-06,00,,,,,,000,,,,,,000000000000,,,,000000,00000000,,,,,,,,,,,,,,0,0,0012701000,S,YCOA,,00000000,,,,,,,,,,,,,,00,00000000,,00000000,,00000000,,00000000,,,,,,,,,,,,000000,,,000000,,,000000,,000000,,000000,,,,,,,,,,00,,000000,,,,,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,,,,,,,,,00000000,,0000,0000,,,,,,,,,,,,,,2022-08-18 14:16:49+00:00
0L,5050,2022,1000000007,000006,2022,0,,YCOA,AP01,,APAD,APAD,APAD,020,,ACAL,,2022,0000000015,000002,000000,000001,,X,2022,0000000016,000000,,,,,,000000,,0000,,,,,,,000000,000000,,,b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0012701000,,0000090001,,,1000_C,,0000090002,,,,,AUD,-446.43,AUD,-446.43,AUD,-446.43,USD,-250.00,AUD,-446.43,USD,-250.00,AUD,-446.43,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0.000,0.000,,0.000,0.000,,0.000,,0.000,,0.000,,0.000,H,008,Z1,2022008,2022-08-27,2022-08-27,AB,000,,U,50,,00000,WFW5787,2022-08-06T07:57:27.0000000,2022-08-06T07:57:27.0000000,2022-08-06,,35,X,,,,,,,,,,,,0000,,000,000,,00000,00,FPCADS01   20220601 0010       90001=>90002/3,,000000,,,,,,,,,2022-08-27,S,,,,,,,,,0000,2022-08-06,00,,,,,,000,,,,,,000000000000,,,,000000,00000000,,,,,,,,,,,,,,0,0,0012701000,S,YCOA,,00000000,,,,,,,,,,,,,,00,00000000,,00000000,,00000000,,00000000,,,,,,,,,,,,000000,,,000000,,,000000,,000000,,000000,,,,,,,,,,00,,000000,,,,,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,,,,,,,,,00000000,,0000,0000,,,,,,,,,,,,,,2022-08-18 14:16:49+00:00
0L,5050,2022,1000000007,000007,2022,0,,YCOA,AP01,,APAD,APAD,APAD,020,,ACAL,,2022,0000000015,000003,000000,000002,,X,2022,0000000016,000000,,,,,,000000,,0000,,,,,,,000000,000000,,,b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0012701000,,0000090003,,,1000_C,,0000090001,,,,1000_C,AUD,1339.28,AUD,1339.28,AUD,1339.28,USD,750.00,AUD,1339.28,USD,750.00,AUD,1339.29,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0.000,0.000,,0.000,0.000,,0.000,,0.000,,0.000,,0.000,S,008,Z1,2022008,2022-08-27,2022-08-27,AB,000,,U,40,,00000,WFW5787,2022-08-06T07:57:27.0000000,2022-08-06T07:57:27.0000000,2022-08-06,,35,X,,,X,,,,,,,,,0000,,000,000,,00000,00,FPCADS01   20220601 0010       90001=>90002/3,,000000,,,,,,,,,2022-08-27,S,,,,,,,,,0000,2022-08-06,00,,,,,,000,,,,,,000000000000,,,,000000,00000000,,,,,,,,,,,,,,0,0,0012701000,S,YCOA,,00000000,,,,,,,,,,,,,,00,00000000,,00000000,,00000000,,00000000,,,,,,,,,,,,000000,,,000000,,,000000,,000000,,000000,,,,,,,,,,00,,000000,,,,,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,,,,,,,,,00000000,,0000,0000,,,,,,,,,,,,,,2022-08-18 14:16:49+00:00
0L,5050,2022,1000000007,000008,2022,0,,YCOA,AP01,,APAD,APAD,APAD,020,,ACAL,,2022,0000000015,000004,000000,000002,,X,2022,0000000016,000000,,,,,,000000,,0000,,,,,,,000000,000000,,,b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0012701000,,0000090001,,,1000_C,,0000090003,,,,,AUD,-1339.28,AUD,-1339.28,AUD,-1339.28,USD,-750.00,AUD,-1339.28,USD,-750.00,AUD,-1339.29,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0.000,0.000,,0.000,0.000,,0.000,,0.000,,0.000,,0.000,H,008,Z1,2022008,2022-08-27,2022-08-27,AB,000,,U,50,,00000,WFW5787,2022-08-06T07:57:27.0000000,2022-08-06T07:57:27.0000000,2022-08-06,,35,X,,,,,,,,,,,,0000,,000,000,,00000,00,FPCADS01   20220601 0010       90001=>90002/3,,000000,,,,,,,,,2022-08-27,S,,,,,,,,,0000,2022-08-06,00,,,,,,000,,,,,,000000000000,,,,000000,00000000,,,,,,,,,,,,,,0,0,0012701000,S,YCOA,,00000000,,,,,,,,,,,,,,00,00000000,,00000000,,00000000,,00000000,,,,,,,,,,,,000000,,,000000,,,000000,,000000,,000000,,,,,,,,,,00,,000000,,,,,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,,,,,,,,,00000000,,0000,0000,,,,,,,,,,,,,,2022-08-18 14:16:49+00:00
0L,5050,2022,1000000008,000001,2022,0,,YCOA,AP01,,APAD,APAD,APAD,000,,ACAL,,2022,0000000016,000000,000000,000000,X,,2022,0000000015,000000,,,,,,000000,,0000,,,,,,,000000,000000,,,b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0029500100,,0000090001,,,,,0000090002,,,,,AUD,-446.43,AUD,-446.43,AUD,-446.43,USD,-250.00,AUD,-446.43,USD,-250.00,AUD,-446.43,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0.000,0.000,,0.000,0.000,,0.000,,0.000,,0.000,,0.000,H,008,Z1,2022008,2022-08-27,2022-08-27,AB,000,001,U,50,000,00000,WFW5787,2022-08-06T08:03:47.0000000,2022-08-06T08:03:47.0000000,2022-08-06,,35,X,,,,,,,,,,,,0000,,000,000,,00000,00,,,000000,,,,,,,,,2022-08-27,S,,,,,,,,,0000,,00,,,,,,000,,,,,,000000000000,,,,000000,00000000,,,,,,,,,,,,,,0,0,,,YCOA,,00000000,,,,,,,,,,,,,,00,00000000,,00000000,,00000000,,00000000,,,,,,,,,,,,000000,,,000000,,,000000,,000000,,000000,,,,,,,,,,00,,000000,,,,,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,,,,,,,,,00000000,,0000,0000,,,,,,,,,,,,,,2022-08-18 14:16:49+00:00
0L,5050,2022,1000000008,000002,2022,0,,YCOA,AP01,,APAD,APAD,APAD,000,,ACAL,,2022,0000000016,000000,000000,000000,X,,2022,0000000015,000000,,,,,,000000,,0000,,,,,,,000000,000000,,,b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0029500100,,0000090001,,,,,0000090003,,,,,AUD,-1339.28,AUD,-1339.28,AUD,-1339.28,USD,-750.00,AUD,-1339.28,USD,-750.00,AUD,-1339.29,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0.000,0.000,,0.000,0.000,,0.000,,0.000,,0.000,,0.000,H,008,Z1,2022008,2022-08-27,2022-08-27,AB,000,001,U,50,000,00000,WFW5787,2022-08-06T08:03:47.0000000,2022-08-06T08:03:47.0000000,2022-08-06,,35,X,,,,,,,,,,,,0000,,000,000,,00000,00,,,000000,,,,,,,,,2022-08-27,S,,,,,,,,,0000,,00,,,,,,000,,,,,,000000000000,,,,000000,00000000,,,,,,,,,,,,,,0,0,,,YCOA,,00000000,,,,,,,,,,,,,,00,00000000,,00000000,,00000000,,00000000,,,,,,,,,,,,000000,,,000000,,,000000,,000000,,000000,,,,,,,,,,00,,000000,,,,,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,,,,,,,,,00000000,,0000,0000,,,,,,,,,,,,,,2022-08-18 14:16:49+00:00
0L,5050,2022,1000000008,000003,2022,0,,YCOA,AP01,,APAD,APAD,APAD,000,,ACAL,,2022,0000000016,000000,000000,000000,X,,2022,0000000015,000000,,,,,,000000,,0000,,,,,,,000000,000000,,,b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0029500100,,0000090002,,,,,0000090001,,,,,AUD,446.43,AUD,446.43,AUD,446.43,USD,250.00,AUD,446.43,USD,250.00,AUD,446.43,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0.000,0.000,,0.000,0.000,,0.000,,0.000,,0.000,,0.000,S,008,Z1,2022008,2022-08-27,2022-08-27,AB,000,001,U,40,000,00000,WFW5787,2022-08-06T08:03:47.0000000,2022-08-06T08:03:47.0000000,2022-08-06,,35,X,,,,,,,,,,,,0000,,000,000,,00000,00,,,000000,,,,,,,,,2022-08-27,S,,,,,,,,,0000,,00,,,,,,000,,,,,,000000000000,,,,000000,00000000,,,,,,,,,,,,,,0,0,,,YCOA,,00000000,,,,,,,,,,,,,,00,00000000,,00000000,,00000000,,00000000,,,,,,,,,,,,000000,,,000000,,,000000,,000000,,000000,,,,,,,,,,00,,000000,,,,,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,,,,,,,,,00000000,,0000,0000,,,,,,,,,,,,,,2022-08-18 14:16:49+00:00
0L,5050,2022,1000000008,000004,2022,0,,YCOA,AP01,,APAD,APAD,APAD,000,,ACAL,,2022,0000000016,000000,000000,000000,X,,2022,0000000015,000000,,,,,,000000,,0000,,,,,,,000000,000000,,,b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0029500100,,0000090003,,,,,0000090001,,,,,AUD,1339.28,AUD,1339.28,AUD,1339.28,USD,750.00,AUD,1339.28,USD,750.00,AUD,1339.29,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0.000,0.000,,0.000,0.000,,0.000,,0.000,,0.000,,0.000,S,008,Z1,2022008,2022-08-27,2022-08-27,AB,000,001,U,40,000,00000,WFW5787,2022-08-06T08:03:47.0000000,2022-08-06T08:03:47.0000000,2022-08-06,,35,X,,,,,,,,,,,,0000,,000,000,,00000,00,,,000000,,,,,,,,,2022-08-27,S,,,,,,,,,0000,,00,,,,,,000,,,,,,000000000000,,,,000000,00000000,,,,,,,,,,,,,,0,0,,,YCOA,,00000000,,,,,,,,,,,,,,00,00000000,,00000000,,00000000,,00000000,,,,,,,,,,,,000000,,,000000,,,000000,,000000,,000000,,,,,,,,,,00,,000000,,,,,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,,,,,,,,,00000000,,0000,0000,,,,,,,,,,,,,,2022-08-18 14:16:49+00:00
0L,5050,2022,1000000008,000005,2022,0,,YCOA,AP01,,APAD,APAD,APAD,020,,ACAL,,2022,0000000016,000001,000000,000001,X,,2022,0000000015,000000,,,,,,000000,,0000,,,,,,,000000,000000,,,b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0012701000,,0000090002,,,1000_C,,0000090001,,,,1000_C,AUD,-446.43,AUD,-446.43,AUD,-446.43,USD,-250.00,AUD,-446.43,USD,-250.00,AUD,-446.43,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0.000,0.000,,0.000,0.000,,0.000,,0.000,,0.000,,0.000,H,008,Z1,2022008,2022-08-27,2022-08-27,AB,000,,U,50,,00000,WFW5787,2022-08-06T08:03:47.0000000,2022-08-06T08:03:47.0000000,2022-08-06,,35,X,,,X,,,,,,,,,0000,,000,000,,00000,00,Reversal 0LFPCADS01 20220601,,000000,,,,,,,,,2022-08-27,S,,,,,,,,,0000,2022-08-06,00,,,,,,000,,,,,,000000000000,,,,000000,00000000,,,,,,,,,,,,,,0,0,0012701000,S,YCOA,,00000000,,,,,,,,,,,,,,00,00000000,,00000000,,00000000,,00000000,,,,,,,,,,,,000000,,,000000,,,000000,,000000,,000000,,,,,,,,,,00,,000000,,,,,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,,,,,,,,,00000000,,0000,0000,,,,,,,,,,,,,,2022-08-18 14:16:49+00:00
0L,5050,2022,1000000008,000006,2022,0,,YCOA,AP01,,APAD,APAD,APAD,020,,ACAL,,2022,0000000016,000002,000000,000001,X,,2022,0000000015,000000,,,,,,000000,,0000,,,,,,,000000,000000,,,b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0012701000,,0000090001,,,1000_C,,0000090002,,,,,AUD,446.43,AUD,446.43,AUD,446.43,USD,250.00,AUD,446.43,USD,250.00,AUD,446.43,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0.000,0.000,,0.000,0.000,,0.000,,0.000,,0.000,,0.000,S,008,Z1,2022008,2022-08-27,2022-08-27,AB,000,,U,40,,00000,WFW5787,2022-08-06T08:03:47.0000000,2022-08-06T08:03:47.0000000,2022-08-06,,35,X,,,,,,,,,,,,0000,,000,000,,00000,00,Reversal 0LFPCADS01 20220601,,000000,,,,,,,,,2022-08-27,S,,,,,,,,,0000,2022-08-06,00,,,,,,000,,,,,,000000000000,,,,000000,00000000,,,,,,,,,,,,,,0,0,0012701000,S,YCOA,,00000000,,,,,,,,,,,,,,00,00000000,,00000000,,00000000,,00000000,,,,,,,,,,,,000000,,,000000,,,000000,,000000,,000000,,,,,,,,,,00,,000000,,,,,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,,,,,,,,,00000000,,0000,0000,,,,,,,,,,,,,,2022-08-18 14:16:49+00:00
0L,5050,2022,1000000008,000007,2022,0,,YCOA,AP01,,APAD,APAD,APAD,020,,ACAL,,2022,0000000016,000003,000000,000002,X,,2022,0000000015,000000,,,,,,000000,,0000,,,,,,,000000,000000,,,b'\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0012701000,,0000090003,,,1000_C,,0000090001,,,,1000_C,AUD,-1339.28,AUD,-1339.28,AUD,-1339.28,USD,-750.00,AUD,-1339.28,USD,-750.00,AUD,-1339.29,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,,0.000,0.000,,0.000,0.000,,0.000,,0.000,,0.000,,0.000,H,008,Z1,2022008,2022-08-27,2022-08-27,AB,000,,U,50,,00000,WFW5787,2022-08-06T08:03:47.0000000,2022-08-06T08:03:47.0000000,2022-08-06,,35,X,,,X,,,,,,,,,0000,,000,000,,00000,00,Reversal 0LFPCADS01 20220601,,000000,,,,,,,,,2022-08-27,S,,,,,,,,,0000,2022-08-06,00,,,,,,000,,,,,,000000000000,,,,000000,00000000,,,,,,,,,,,,,,0,0,0012701000,S,YCOA,,00000000,,,,,,,,,,,,,,00,00000000,,00000000,,00000000,,00000000,,,,,,,,,,,,000000,,,000000,,,000000,,000000,,000000,,,,,,,,,,00,,000000,,,,,000,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,,,,,,,,,,,,,,,,,,00000000,,0000,0000,,,,,,,,,,,,,,2022-08-18 14:16:49+00:00
